unit_no,RUL_pred05,RUL_pred5,RUL_pred95,RUL_true
35.0,66.80506,111.29302,153.75146,122.0
35.0,66.7075,112.80708,167.4071,121.0
35.0,48.04452,115.584,138.8634,120.0
35.0,47.77726,115.353134,154.90659,119.0
35.0,49.24552,106.27951,130.54361,118.0
35.0,55.960266,96.36837,161.0414,117.0
35.0,61.397667,93.19897,106.36312,116.0
35.0,58.64893,87.04978,133.86107,115.0
35.0,58.04589,90.433464,143.31296,114.0
35.0,65.71613,104.893616,151.03087,113.0
35.0,59.58567,99.74595,154.57524,112.0
35.0,66.83824,109.598656,135.50784,111.0
35.0,56.112587,109.65985,131.8575,110.0
35.0,56.153282,96.15104,139.01385,109.0
35.0,55.867764,82.39641,124.205414,108.0
35.0,62.429962,92.856514,142.25546,107.0
35.0,58.68633,84.302574,102.71803,106.0
35.0,53.327778,84.78466,123.31595,105.0
35.0,55.676414,79.79496,89.96329,104.0
35.0,54.329926,89.54129,122.353065,103.0
35.0,67.15137,106.85297,133.99858,102.0
35.0,67.98773,92.80166,145.46642,101.0
35.0,66.78165,104.16902,139.74542,100.0
35.0,66.53054,110.02121,145.00319,99.0
35.0,57.484608,113.213425,127.65977,98.0
35.0,62.559883,100.8428,163.51114,97.0
35.0,61.23692,114.889275,170.19179,96.0
35.0,52.94809,109.7545,133.73877,95.0
35.0,56.57543,97.727745,144.11287,94.0
35.0,50.803017,85.137375,125.12034,93.0
35.0,58.930847,89.5681,110.165054,92.0
35.0,68.67482,96.96346,121.945625,91.0
35.0,56.523388,98.8187,103.51853,90.0
35.0,47.833942,82.024864,96.19122,89.0
35.0,64.52384,97.370766,112.85039,88.0
35.0,51.043884,89.68856,95.30628,87.0
35.0,52.671265,86.21577,96.62784,86.0
35.0,53.804585,90.66963,108.56569,85.0
35.0,47.879833,95.37618,108.40579,84.0
35.0,64.24107,105.95296,135.62302,83.0
35.0,58.241005,107.25775,159.50905,82.0
35.0,62.745323,97.0655,154.17097,81.0
35.0,51.244175,88.11914,150.19324,80.0
35.0,46.654167,83.04051,130.67332,79.0
35.0,45.227863,82.64835,127.84732,78.0
35.0,53.917744,101.63943,145.96959,77.0
35.0,52.407673,74.74559,135.56625,76.0
35.0,33.91257,65.811295,67.41981,75.0
35.0,34.469334,62.144897,123.4289,74.0
35.0,33.93638,49.79007,113.799385,73.0
35.0,45.588303,45.81783,132.97313,72.0
35.0,42.32402,55.214233,60.114815,71.0
35.0,56.176296,90.46642,98.843575,70.0
35.0,57.23723,93.26429,118.048164,69.0
35.0,46.677147,78.47708,132.80666,68.0
35.0,44.674637,95.64715,149.5314,67.0
35.0,48.264534,86.742676,103.06941,66.0
35.0,41.41215,74.49612,94.90421,65.0
35.0,33.180023,71.54336,85.561905,64.0
35.0,34.394268,68.55341,80.10364,63.0
35.0,45.420197,86.14677,93.39358,62.0
35.0,41.280422,63.830105,96.19791,61.0
35.0,27.940777,56.708717,90.39981,60.0
35.0,42.01788,70.46201,87.817986,59.0
35.0,50.81753,69.63555,73.488945,58.0
35.0,34.47604,51.799496,57.63559,57.0
35.0,26.302803,51.515427,71.4263,56.0
35.0,36.734474,48.750854,86.30354,55.0
35.0,28.02127,60.92873,71.637985,54.0
35.0,31.870314,65.089455,81.19222,53.0
35.0,36.038437,72.67838,96.304085,52.0
35.0,39.27727,68.69379,62.630447,51.0
35.0,34.164692,59.195404,61.78052,50.0
35.0,30.20653,59.99354,59.96356,49.0
35.0,34.73725,49.959064,65.12406,48.0
35.0,30.810743,47.824368,46.854942,47.0
35.0,30.40516,50.28092,65.14285,46.0
35.0,25.122597,32.58918,48.93961,45.0
35.0,24.326044,49.93539,67.1339,44.0
35.0,26.625973,48.78219,70.134445,43.0
35.0,33.97093,43.17838,59.510094,42.0
35.0,23.806486,34.464375,55.268703,41.0
35.0,20.225414,27.071701,58.510273,40.0
35.0,20.561563,21.71772,38.526573,39.0
35.0,21.745222,36.23803,39.619827,38.0
35.0,38.78436,40.509678,53.043884,37.0
35.0,17.501001,34.54937,52.740913,36.0
35.0,21.685123,24.640116,31.01796,35.0
35.0,25.158558,40.402225,50.46221,34.0
35.0,23.166319,39.733418,45.17472,33.0
35.0,9.408976,24.738304,34.25779,32.0
35.0,15.8003645,26.36712,42.463913,31.0
35.0,18.51637,32.529892,56.040257,30.0
35.0,24.749557,37.337727,33.335384,29.0
35.0,17.102983,20.797749,33.22358,28.0
35.0,8.041025,26.278809,27.920803,27.0
35.0,13.240369,28.816944,40.269203,26.0
35.0,19.202131,22.100138,31.340046,25.0
35.0,8.214755,20.086561,36.199966,24.0
35.0,15.716488,21.158293,29.363157,23.0
35.0,12.863947,21.565403,28.477846,22.0
35.0,16.445757,17.771652,23.018753,21.0
35.0,8.169911,10.8556185,22.555407,20.0
35.0,13.186065,15.78668,25.726854,19.0
35.0,16.859507,17.72566,9.677895,18.0
35.0,7.8591266,21.159023,24.58939,17.0
35.0,7.296334,15.019492,23.922804,16.0
35.0,11.732868,17.345558,31.025618,15.0
35.0,13.085332,17.908485,18.895502,14.0
35.0,7.0296607,13.048256,12.066675,13.0
35.0,9.440477,15.815056,17.346191,12.0
35.0,14.09323,12.789276,19.15756,11.0
36.0,56.46708,121.436714,149.28229,114.0
36.0,56.985977,116.62847,107.14513,113.0
36.0,66.02904,119.180244,144.08241,112.0
36.0,37.434006,91.2868,88.00996,111.0
36.0,45.598152,86.36382,108.95583,110.0
36.0,58.71594,93.7396,150.98712,109.0
36.0,52.621243,95.78568,150.03784,108.0
36.0,58.610817,102.35664,114.641525,107.0
36.0,50.696358,99.123024,139.54503,106.0
36.0,50.426952,90.86438,111.646935,105.0
36.0,53.07287,80.792534,154.2913,104.0
36.0,61.730305,99.456085,95.9398,103.0
36.0,56.61473,93.87337,105.95915,102.0
36.0,58.79959,94.081024,118.16713,101.0
36.0,57.152473,90.0265,112.48552,100.0
36.0,53.999798,91.567375,103.15061,99.0
36.0,55.666744,87.35407,101.86229,98.0
36.0,54.439262,97.94081,123.41877,97.0
36.0,48.13971,81.22715,116.43749,96.0
36.0,51.328796,88.20502,112.74425,95.0
36.0,63.64529,98.41509,143.00725,94.0
36.0,58.608994,110.44349,150.85443,93.0
36.0,61.006256,95.41199,133.87587,92.0
36.0,66.366135,98.87457,130.91492,91.0
36.0,58.475643,104.106575,167.72435,90.0
36.0,59.31539,90.8555,116.0336,89.0
36.0,51.292706,91.68534,132.21713,88.0
36.0,59.72782,107.48948,124.58974,87.0
36.0,59.93426,113.211136,139.45966,86.0
36.0,63.59397,104.12596,135.8216,85.0
36.0,59.466167,93.67259,132.22519,84.0
36.0,48.007324,104.06361,107.40154,83.0
36.0,53.883545,98.21564,143.63408,82.0
36.0,63.145477,103.67582,121.01939,81.0
36.0,55.17403,104.19872,122.66035,80.0
36.0,57.175697,105.50648,129.66321,79.0
36.0,49.853195,103.15659,121.26693,78.0
36.0,57.070244,102.92108,119.39857,77.0
36.0,49.829185,105.5926,120.37588,76.0
36.0,52.37887,97.94776,116.035034,75.0
36.0,42.651028,81.025246,135.52496,74.0
36.0,45.41127,87.75804,134.1909,73.0
36.0,54.048347,85.754684,119.729355,72.0
36.0,41.857258,96.43889,91.27253,71.0
36.0,44.581024,80.72695,126.66243,70.0
36.0,43.945755,86.784706,114.004745,69.0
36.0,57.101807,98.88068,102.27313,68.0
36.0,47.44877,103.456474,135.33348,67.0
36.0,48.657017,89.17568,114.868324,66.0
36.0,43.06014,84.34408,93.078804,65.0
36.0,46.351383,79.76132,102.81507,64.0
36.0,39.376873,74.44587,101.78616,63.0
36.0,44.55,77.426414,98.84961,62.0
36.0,38.122993,77.10851,115.51405,61.0
36.0,39.09143,68.92715,104.80846,60.0
36.0,34.600723,63.674023,106.66261,59.0
36.0,37.430614,70.43498,103.26465,58.0
36.0,42.176514,58.922096,95.12375,57.0
36.0,43.864155,61.745476,73.08418,56.0
36.0,33.689377,65.24356,80.956924,55.0
36.0,32.520905,61.695713,100.45189,54.0
36.0,29.706402,46.519363,91.79194,53.0
36.0,47.90716,71.02056,104.427246,52.0
36.0,34.2521,66.064804,73.546616,51.0
36.0,34.312336,63.627716,67.05752,50.0
36.0,27.712902,55.907837,66.09972,49.0
36.0,31.323685,51.835876,77.16907,48.0
36.0,35.23725,59.731503,64.49352,47.0
36.0,30.421589,55.54419,75.673805,46.0
36.0,39.809155,69.00846,70.163315,45.0
36.0,28.404022,63.21395,86.48371,44.0
36.0,37.22985,65.685814,76.07386,43.0
36.0,30.28656,71.38666,98.71781,42.0
36.0,39.00769,49.807034,70.13958,41.0
36.0,24.092463,48.634758,74.591484,40.0
36.0,34.96684,55.89593,89.20591,39.0
36.0,29.402641,45.07688,72.78995,38.0
36.0,29.655432,44.207325,52.77236,37.0
36.0,19.952698,42.51468,60.20105,36.0
36.0,21.663153,45.625282,79.897125,35.0
36.0,24.895844,53.676056,43.128624,34.0
36.0,32.069557,49.42682,65.23819,33.0
36.0,30.88862,55.187153,63.45843,32.0
36.0,32.698845,44.30653,45.69404,31.0
36.0,15.247424,42.357185,46.748947,30.0
36.0,15.371402,23.37582,44.574303,29.0
36.0,21.941303,39.77251,41.785694,28.0
36.0,20.717264,31.39243,36.65447,27.0
36.0,17.537813,28.140228,40.59457,26.0
36.0,18.363775,27.560041,39.217274,25.0
36.0,18.058495,31.1676,60.537888,24.0
36.0,28.170446,33.581337,36.35503,23.0
36.0,17.938705,24.685425,33.111443,22.0
36.0,15.9166765,23.865,33.98996,21.0
36.0,19.290356,25.77246,26.268599,20.0
36.0,17.455685,26.527195,33.187336,19.0
37.0,112.18458,159.25378,226.02988,111.0
37.0,107.54673,157.87617,192.26962,110.0
37.0,129.80653,157.63014,245.15404,109.0
37.0,107.591385,147.13266,198.15947,108.0
37.0,97.750885,158.58682,239.633,107.0
37.0,91.54713,155.92303,228.7339,106.0
37.0,109.13092,156.17049,239.53275,105.0
37.0,102.44543,143.95374,263.8507,104.0
37.0,100.63074,151.11891,262.8019,103.0
37.0,101.99915,147.60138,217.8082,102.0
37.0,101.69658,122.77974,258.0081,101.0
37.0,104.05673,126.064964,209.66537,100.0
37.0,100.78934,129.30765,196.1066,99.0
37.0,117.07816,136.11357,225.69408,98.0
37.0,105.89161,145.96074,216.46063,97.0
37.0,98.5611,139.49614,212.3872,96.0
37.0,114.45361,147.93062,209.1991,95.0
37.0,114.01405,141.51265,216.1438,94.0
37.0,93.53375,153.1689,192.77121,93.0
37.0,96.6848,132.13725,206.93591,92.0
37.0,94.649315,126.33905,222.72649,91.0
37.0,89.030754,121.49196,222.72498,90.0
37.0,104.46331,129.95534,219.46512,89.0
37.0,99.217636,134.64313,229.12993,88.0
37.0,93.91176,135.32303,204.33557,87.0
37.0,103.33109,135.06833,238.82741,86.0
37.0,95.19388,128.7471,230.28809,85.0
37.0,95.02384,134.14026,258.18256,84.0
37.0,105.23634,157.39763,214.4578,83.0
37.0,102.32428,153.76062,207.54337,82.0
37.0,89.948006,113.91367,247.81252,81.0
37.0,100.26308,127.27633,228.13324,80.0
37.0,97.07345,133.83165,245.03362,79.0
37.0,104.02351,122.66891,230.9719,78.0
37.0,96.32696,122.4113,302.37756,77.0
37.0,84.17098,109.77583,181.78458,76.0
37.0,81.56866,119.02599,213.94319,75.0
37.0,90.93242,137.85599,209.34258,74.0
37.0,102.209366,136.94803,252.73932,73.0
37.0,88.34576,129.45654,245.77145,72.0
37.0,88.82835,115.6984,257.95578,71.0
37.0,92.48527,122.427795,251.33241,70.0
37.0,95.06313,133.94107,211.9639,69.0
37.0,112.132774,127.96126,210.19765,68.0
37.0,86.41458,124.954636,205.55743,67.0
37.0,97.089554,128.41771,257.19443,66.0
37.0,84.67791,132.9636,228.60321,65.0
37.0,116.424286,124.55451,264.36838,64.0
37.0,87.101555,127.68263,248.64131,63.0
37.0,86.697525,111.82791,240.99953,62.0
37.0,78.06138,112.72427,256.2605,61.0
37.0,76.554054,117.33407,229.74762,60.0
37.0,68.58648,113.12985,237.44478,59.0
37.0,57.91259,111.772934,218.16917,58.0
37.0,75.02934,99.81146,192.63321,57.0
37.0,89.05908,107.68097,251.1685,56.0
37.0,67.4254,101.55763,235.87929,55.0
37.0,79.654335,103.410645,218.17857,54.0
37.0,87.50394,116.972855,231.36508,53.0
37.0,78.69452,94.95221,220.16469,52.0
37.0,85.29002,100.7943,210.38501,51.0
37.0,60.773163,103.78723,184.2929,50.0
37.0,61.043068,97.65264,192.3787,49.0
37.0,58.670704,94.02255,187.44298,48.0
37.0,61.89541,102.885086,230.79546,47.0
37.0,62.562572,102.45679,192.41545,46.0
37.0,48.59311,83.77891,200.36073,45.0
37.0,47.248753,86.73667,172.43852,44.0
37.0,66.93966,79.146774,178.00313,43.0
37.0,68.795,93.82828,185.3063,42.0
37.0,64.30808,98.51412,187.76956,41.0
37.0,81.50342,86.20423,181.00943,40.0
37.0,47.35501,82.609634,185.34175,39.0
37.0,65.765045,104.19981,166.84143,38.0
37.0,35.63827,94.7779,166.59854,37.0
37.0,68.52709,75.159134,149.33838,36.0
37.0,56.07485,86.85997,151.43855,35.0
37.0,87.113594,100.51751,162.0826,34.0
37.0,56.56487,73.67538,112.64189,33.0
37.0,40.627777,71.67927,126.78395,32.0
37.0,39.494568,64.38189,133.74701,31.0
37.0,36.19319,46.279057,82.989365,30.0
37.0,47.485004,53.692787,128.23317,29.0
37.0,55.695515,61.725666,142.37424,28.0
37.0,28.229437,61.889126,149.85098,27.0
37.0,27.562126,54.257744,111.4643,26.0
37.0,37.775623,58.17577,134.38849,25.0
37.0,23.368765,54.906975,123.151855,24.0
37.0,35.33885,35.256588,96.64642,23.0
37.0,38.352478,56.786247,100.757866,22.0
37.0,49.408546,54.03293,81.2671,21.0
38.0,65.282585,114.8664,145.63649,144.0
38.0,67.70275,114.51115,137.0761,143.0
38.0,63.45062,109.796684,139.18153,142.0
38.0,53.316753,110.27625,100.15434,141.0
38.0,57.72905,99.463875,124.62236,140.0
38.0,66.372444,101.819214,142.79439,139.0
38.0,56.913845,115.76186,150.77339,138.0
38.0,85.59713,123.336815,145.0168,137.0
38.0,57.582615,111.2567,151.48026,136.0
38.0,55.936523,104.40979,140.35841,135.0
38.0,66.836494,95.67284,136.55252,134.0
38.0,86.03391,117.18924,177.3671,133.0
38.0,83.390114,114.58624,130.0858,132.0
38.0,65.76319,102.10174,141.81407,131.0
38.0,69.62569,114.76597,121.43515,130.0
38.0,64.51634,110.0387,141.52347,129.0
38.0,67.02126,92.70639,122.48625,128.0
38.0,68.21364,110.994095,134.53943,127.0
38.0,61.41719,100.190216,148.62631,126.0
38.0,58.07583,91.44478,117.02138,125.0
38.0,84.29155,87.490265,150.28279,124.0
38.0,73.19639,106.26365,138.76357,123.0
38.0,71.24826,104.66219,148.939,122.0
38.0,70.54948,113.27448,173.61456,121.0
38.0,57.470535,96.17783,154.54117,120.0
38.0,51.609173,86.323265,151.52422,119.0
38.0,50.865955,86.62211,149.01657,118.0
38.0,58.726215,86.67293,127.583786,117.0
38.0,56.211704,95.65671,115.09066,116.0
38.0,59.043484,87.73722,126.635376,115.0
38.0,62.4141,98.0443,128.56662,114.0
38.0,66.798164,100.81031,120.581436,113.0
38.0,55.362656,110.17614,112.05473,112.0
38.0,46.664135,91.14221,103.89792,111.0
38.0,64.41167,92.480705,99.71428,110.0
38.0,57.82962,117.89126,95.22313,109.0
38.0,48.36215,97.802345,112.34451,108.0
38.0,53.423874,90.412,142.12122,107.0
38.0,61.98583,105.01547,118.72185,106.0
38.0,64.91889,114.98653,127.41787,105.0
38.0,62.450455,98.720146,129.67416,104.0
38.0,58.261566,98.43936,115.3041,103.0
38.0,58.343517,109.23668,132.94963,102.0
38.0,63.715908,101.560165,162.18001,101.0
38.0,56.300774,103.34101,105.08011,100.0
38.0,57.224277,104.32948,135.43303,99.0
38.0,58.35841,95.84079,112.4536,98.0
38.0,53.412445,119.51008,169.03142,97.0
38.0,64.906,102.81551,134.12613,96.0
38.0,64.20834,111.31155,178.18459,95.0
38.0,63.80943,106.4255,111.473885,94.0
38.0,71.21337,101.096436,119.37071,93.0
38.0,58.780025,100.67673,139.23335,92.0
38.0,59.939335,99.00744,107.7796,91.0
38.0,57.74718,109.26265,106.068184,90.0
38.0,57.601727,103.87567,140.60764,89.0
38.0,60.082657,109.31238,103.088295,88.0
38.0,55.389618,99.50021,108.74167,87.0
38.0,56.82461,108.4184,130.8226,86.0
38.0,57.824642,100.26987,146.2635,85.0
38.0,53.92383,94.261765,110.98994,84.0
38.0,54.1656,96.05718,121.4303,83.0
38.0,45.986725,85.32805,107.569695,82.0
38.0,50.121433,83.96899,106.443665,81.0
38.0,52.898113,94.746895,104.32263,80.0
38.0,58.489353,105.908066,111.00508,79.0
38.0,49.135925,98.70757,128.48058,78.0
38.0,65.64798,91.42656,146.21194,77.0
38.0,54.014618,99.59778,91.91572,76.0
38.0,60.562996,104.640564,127.35311,75.0
38.0,51.708954,78.9604,92.68181,74.0
38.0,44.118973,77.90115,107.26955,73.0
38.0,47.204685,98.94908,120.28365,72.0
38.0,50.003586,81.58454,112.83217,71.0
38.0,46.12744,73.23783,106.93202,70.0
38.0,49.453365,78.643974,106.557274,69.0
38.0,42.75227,76.33198,85.24595,68.0
38.0,49.04571,84.70009,73.30555,67.0
38.0,56.78873,81.20622,94.349846,66.0
38.0,51.78713,82.07859,91.83554,65.0
38.0,53.453533,87.29849,125.15991,64.0
38.0,47.177517,75.700615,106.05496,63.0
38.0,45.920536,75.02592,76.583336,62.0
38.0,39.981857,66.71836,92.49603,61.0
38.0,43.22725,71.22908,89.95073,60.0
38.0,45.117214,58.38411,98.58413,59.0
38.0,51.041477,77.25129,84.60786,58.0
38.0,46.434048,84.77251,82.76785,57.0
38.0,44.77571,77.436584,99.03037,56.0
38.0,37.048656,69.74087,89.70033,55.0
38.0,42.984257,75.138275,89.29064,54.0
38.0,41.526863,63.768658,77.426506,53.0
38.0,51.162148,74.31076,78.17918,52.0
38.0,39.542248,66.628685,53.26126,51.0
38.0,25.789873,54.758083,57.427265,50.0
39.0,106.45948,130.581,233.46304,148.0
39.0,106.648605,139.9648,193.59715,147.0
39.0,85.20749,129.41055,209.38826,146.0
39.0,112.27462,128.64388,250.13234,145.0
39.0,115.09943,129.26506,218.20465,144.0
39.0,103.37758,137.51337,207.62608,143.0
39.0,108.34866,140.10957,186.03825,142.0
40.0,65.55692,119.38947,121.21424,130.0
40.0,65.16691,121.211174,143.288,129.0
40.0,67.87787,124.54069,172.78918,128.0
40.0,77.86687,106.08946,167.03488,127.0
40.0,69.178116,108.33011,171.44951,126.0
40.0,53.54534,120.88639,167.85332,125.0
40.0,60.205326,112.49865,153.80975,124.0
40.0,51.953426,120.15944,181.02373,123.0
40.0,63.608856,105.28511,148.1447,122.0
40.0,71.57437,107.433365,182.50523,121.0
40.0,65.231224,89.84383,118.165535,120.0
40.0,55.79566,107.11526,153.81769,119.0
40.0,71.19505,111.242195,183.49266,118.0
40.0,64.99294,102.441414,157.85518,117.0
40.0,70.1467,115.34925,128.99495,116.0
40.0,53.852085,106.92049,142.29326,115.0
40.0,68.71849,107.61038,182.94902,114.0
40.0,66.502594,113.32658,147.58472,113.0
40.0,60.469326,115.79819,183.10358,112.0
40.0,62.14745,118.5182,175.65514,111.0
40.0,50.632828,116.63312,147.34721,110.0
40.0,70.13796,113.99173,151.63882,109.0
40.0,61.798244,124.20534,143.44945,108.0
40.0,60.044025,99.817474,128.12442,107.0
40.0,54.7621,100.38114,130.56029,106.0
40.0,51.055256,96.56554,83.07994,105.0
40.0,59.136143,106.68962,132.46935,104.0
40.0,63.307808,102.7245,144.5247,103.0
40.0,57.15333,78.071754,119.1882,102.0
40.0,56.849335,95.66479,120.88688,101.0
40.0,56.486828,93.90837,144.46393,100.0
40.0,59.095516,85.26816,115.901276,99.0
40.0,63.597904,96.44988,131.97432,98.0
40.0,63.951466,98.946594,140.94498,97.0
40.0,63.980347,103.6158,149.26266,96.0
40.0,50.647728,91.52285,133.3333,95.0
40.0,45.36019,73.744774,123.50332,94.0
40.0,50.30716,80.43892,127.49283,93.0
40.0,44.357063,102.16503,112.59668,92.0
40.0,50.53116,91.226906,96.40985,91.0
40.0,43.852093,74.167336,73.821266,90.0
40.0,44.019325,62.19269,95.87102,89.0
40.0,50.091885,77.15334,151.82253,88.0
40.0,53.75282,83.189835,133.13303,87.0
40.0,45.843643,92.08628,134.03055,86.0
40.0,59.695324,77.47681,118.536644,85.0
40.0,61.538754,92.73014,128.05026,84.0
40.0,55.1216,80.86811,120.6859,83.0
40.0,58.2229,81.38465,100.32345,82.0
40.0,51.296078,92.31686,98.00658,81.0
40.0,58.75304,89.740395,125.20264,80.0
40.0,61.901127,88.35337,98.036865,79.0
40.0,62.1668,107.00975,133.59264,78.0
40.0,67.5482,103.02379,180.52719,77.0
40.0,60.118828,102.146194,166.70363,76.0
40.0,52.445465,92.40218,117.91407,75.0
40.0,44.894196,101.25429,142.2169,74.0
40.0,43.32046,87.35698,120.957245,73.0
40.0,50.292786,83.12371,107.48513,72.0
40.0,49.546257,76.35925,104.096466,71.0
40.0,45.810116,89.21323,99.07573,70.0
40.0,47.256294,80.289276,130.20248,69.0
40.0,45.76863,83.12531,105.701965,68.0
40.0,45.787964,74.957634,68.6854,67.0
40.0,51.726772,91.24612,132.88988,66.0
40.0,45.107056,79.368675,96.36436,65.0
40.0,44.61953,73.155685,77.37593,64.0
40.0,43.676353,91.2348,87.94,63.0
40.0,46.720345,83.571686,125.1646,62.0
40.0,46.246967,87.03563,67.38297,61.0
40.0,42.152172,78.3214,111.33069,60.0
40.0,45.23641,70.9686,98.32734,59.0
40.0,37.601135,81.31605,88.68061,58.0
40.0,35.29814,70.91179,77.811035,57.0
40.0,33.54964,56.25925,74.07223,56.0
40.0,38.53245,58.258457,89.769554,55.0
40.0,35.080616,55.11215,62.651646,54.0
40.0,37.172447,53.925343,81.17967,53.0
40.0,44.843132,36.227898,60.405304,52.0
40.0,29.645721,45.687172,50.438023,51.0
40.0,43.165512,68.06374,74.065315,50.0
40.0,32.32154,72.83948,96.27767,49.0
40.0,34.36071,78.95718,100.55113,48.0
40.0,38.74107,81.16776,118.27194,47.0
40.0,36.27025,64.05668,112.01816,46.0
40.0,31.906723,68.12978,87.85639,45.0
40.0,27.870394,54.555134,81.92246,44.0
40.0,24.411304,42.53906,81.47844,43.0
40.0,22.639244,51.837124,80.47164,42.0
40.0,31.755583,56.801228,86.64975,41.0
40.0,28.848042,53.145004,61.563423,40.0
40.0,25.457975,38.555775,62.62362,39.0
40.0,22.383188,48.965298,57.131664,38.0
40.0,28.068926,52.031532,59.506836,37.0
40.0,25.908403,51.624367,44.041515,36.0
40.0,30.660555,43.246346,59.80741,35.0
40.0,27.651644,45.572742,61.04522,34.0
40.0,23.554707,43.602306,64.023026,33.0
40.0,21.560799,41.580536,62.570717,32.0
40.0,28.542088,44.23906,43.72029,31.0
40.0,24.967815,32.17642,39.858154,30.0
40.0,17.567131,37.415257,48.905632,29.0
40.0,27.036385,39.50449,45.980667,28.0
41.0,104.20241,174.2071,252.26521,110.0
41.0,106.201485,156.6568,204.07986,109.0
41.0,127.820755,175.72125,211.92113,108.0
41.0,107.13399,176.67705,162.3843,107.0
41.0,116.99921,161.83984,271.8396,106.0
41.0,117.08783,165.65259,255.37871,105.0
41.0,102.40732,170.36554,236.7192,104.0
41.0,115.583496,175.90695,240.31801,103.0
41.0,113.04854,171.39297,247.45462,102.0
41.0,129.3791,185.53868,266.98737,101.0
41.0,122.83045,171.15428,224.08438,100.0
41.0,114.05462,178.21005,277.45416,99.0
41.0,106.65221,178.53293,213.65224,98.0
41.0,104.172424,162.53156,234.31029,97.0
41.0,107.69802,148.9391,246.56248,96.0
41.0,108.14444,166.76659,291.5632,95.0
41.0,99.99696,156.92447,224.2547,94.0
41.0,103.19416,174.77585,283.47305,93.0
41.0,106.920074,163.60707,239.26628,92.0
41.0,119.464615,159.28587,243.01743,91.0
41.0,99.07585,147.73956,293.91623,90.0
41.0,106.41304,153.54462,269.43253,89.0
41.0,98.43021,161.92287,221.26242,88.0
41.0,86.859856,146.48857,249.08391,87.0
41.0,113.08005,152.51666,202.38641,86.0
41.0,108.02177,165.64058,217.11497,85.0
41.0,98.97829,151.58661,202.7613,84.0
41.0,102.53918,165.13708,269.47028,83.0
41.0,108.83293,153.24849,229.16583,82.0
41.0,103.53528,151.19994,207.91475,81.0
